Date,London futures (£ sterling/tonne),New York futures (US$/tonne),ICCO daily price (US$/tonne),ICCO daily price (Euro/tonne)
8/1/02,"1,031.67","1,366.00","1,419.07","1,590.00"
7/1/02,"1,044.67","1,389.67","1,438.32","1,611.00"
4/1/02,"1,028.67","1,361.33","1,416.39","1,582.00"
3/1/02,976,"1,278.33","1,334.88","1,484.00"
2/1/02,981.33,"1,281.00","1,342.25","1,486.00"
28/12/2001,980.67,"1,295.67","1,350.65","1,531.00"
27/12/2001,978,"1,293.33","1,350.61","1,527.00"
21/12/2001,971.67,"1,269.00","1,326.35","1,496.00"
20/12/2001,968.67,"1,270.67","1,328.92","1,480.00"
19/12/2001,972,"1,275.33","1,335.90","1,485.00"
18/12/2001,987,"1,291.33","1,357.27","1,505.00"
17/12/2001,997.33,"1,314.00","1,377.10","1,524.00"
14/12/2001,"1,001.00","1,323.00","1,382.52","1,529.00"
13/12/2001,988,"1,286.33","1,350.18","1,504.00"
12/12/01,971.33,"1,280.67","1,334.89","1,492.00"
11/12/01,984,"1,281.67","1,340.68","1,505.00"
10/12/01,933,"1,209.67","1,267.24","1,426.00"
7/12/01,955.33,"1,235.33","1,294.45","1,453.00"
6/12/01,986.33,"1,266.00","1,329.15","1,490.00"
5/12/01,986.67,"1,268.67","1,326.55","1,498.00"
4/12/01,980.67,"1,260.33","1,320.53","1,484.00"
3/12/01,"1,000.33","1,296.00","1,352.43","1,520.00"
30/11/2001,"1,017.00","1,326.00","1,381.38","1,542.00"
29/11/2001,"1,020.00","1,338.33","1,388.04","1,563.00"
28/11/2001,984,"1,286.00","1,337.04","1,508.00"
27/11/2001,981.33,"1,278.00","1,326.57","1,505.00"
26/11/2001,992,"1,296.33","1,342.64","1,524.00"
23/11/2001,969.67,"1,280.17","1,317.47","1,501.00"
22/11/2001,967.67,"1,280.17","1,317.55","1,500.00"
21/11/2001,967.33,"1,264.00","1,310.46","1,492.00"
20/11/2001,967.33,"1,266.00","1,312.89","1,486.00"
19/11/2001,978.33,"1,272.33","1,320.58","1,503.00"
16/11/2001,959.67,"1,261.33","1,310.37","1,480.00"
15/11/2001,937,"1,226.67","1,278.04","1,450.00"
14/11/2001,901.67,"1,200.67","1,245.09","1,410.00"
13/11/2001,906.67,"1,212.00","1,254.54","1,424.00"
12/11/01,857.33,"1,162.33","1,199.97","1,339.00"
9/11/01,861.67,"1,160.33","1,202.33","1,345.00"
8/11/01,854.33,"1,101.67","1,165.87","1,308.00"
7/11/01,790,"1,044.00","1,095.26","1,217.00"
6/11/01,747.67,996,"1,038.23","1,157.00"
5/11/01,748,999,"1,039.48","1,159.00"
2/11/01,750.67,"1,010.67","1,048.82","1,160.00"
1/11/01,761,"1,029.00","1,065.56","1,178.00"
31/10/2001,762,"1,019.33","1,057.93","1,176.00"
30/10/2001,749.67,"1,002.00","1,040.85","1,149.00"
29/10/2001,747,999.33,"1,036.78","1,147.00"
26/10/2001,757,996.33,"1,040.01","1,157.00"
25/10/2001,756.67,988.67,"1,029.62","1,153.00"
24/10/2001,766.33,"1,001.00","1,041.82","1,167.00"
23/10/2001,774.33,"1,012.67","1,051.33","1,182.00"
22/10/2001,763.33,"1,006.00","1,041.99","1,170.00"
19/10/2001,773,"1,028.00","1,064.20","1,185.00"
18/10/2001,786.33,"1,056.33","1,090.34","1,208.00"
17/10/2001,798,"1,063.00","1,104.40","1,219.00"
16/10/2001,776.33,"1,038.67","1,075.81","1,184.00"
15/10/2001,768,"1,022.67","1,061.61","1,169.00"
12/10/01,773,"1,032.33","1,071.88","1,180.00"
11/10/01,784.33,"1,054.67","1,087.25","1,207.00"
10/10/01,786.67,"1,046.00","1,088.14","1,194.00"
9/10/01,772.67,"1,058.33","1,088.73","1,188.00"
8/10/01,798,"1,094.67","1,128.78","1,229.00"
5/10/01,827,"1,116.67","1,164.21","1,270.00"
4/10/01,835.33,"1,127.33","1,174.86","1,285.00"
3/10/01,815.67,"1,090.33","1,141.19","1,243.00"
2/10/01,811,"1,074.67","1,124.70","1,229.00"
1/10/01,811.33,"1,098.33","1,143.47","1,248.00"
28/09/2001,811,"1,079.00","1,129.87","1,242.00"
27/09/2001,782,"1,066.67","1,104.08","1,202.00"
26/09/2001,762,"1,021.67","1,067.49","1,156.00"
25/09/2001,754.67,998.67,"1,048.90","1,137.00"
24/09/2001,757.33,"1,013.00","1,055.13","1,156.00"
21/09/2001,760.33,995.67,"1,046.09","1,150.00"
20/09/2001,764.33,"1,001.33","1,055.40","1,140.00"
19/09/2001,733,968.67,"1,018.60","1,093.00"
18/09/2001,723,950,999.48,"1,083.00"
17/09/2001,727,953.33,"1,005.40","1,093.00"
14/09/2001,729.33,942.17,"1,002.71","1,089.00"
13/09/2001,730,942.17,"1,003.93","1,103.00"
12/9/01,723.67,942.17,998.4,"1,102.00"
11/9/01,726.33,942.17,"1,001.36","1,099.00"
10/9/01,710.33,931,979.89,"1,090.00"
7/9/01,708.33,936,982.29,"1,086.00"
6/9/01,700.67,915.67,964.38,"1,078.00"
5/9/01,697.67,911.33,959.59,"1,079.00"
4/9/01,713.67,928.67,976.48,"1,101.00"
3/9/01,723.67,947.83,996.06,"1,098.00"
31/08/2001,733,967,"1,011.39","1,114.00"
30/08/2001,727.67,962.67,"1,008.16","1,102.00"
29/08/2001,739,983,"1,024.15","1,125.00"
28/08/2001,755.67,"1,008.33","1,048.25","1,151.00"
27/08/2001,755.5,989,"1,035.87","1,138.00"
24/08/2001,755.33,"1,000.00","1,041.06","1,142.00"
23/08/2001,749.67,995,"1,036.30","1,131.00"
22/08/2001,764,"1,013.67","1,058.17","1,151.00"
21/08/2001,762,"1,011.00","1,052.71","1,155.00"
20/08/2001,769.67,"1,017.33","1,060.84","1,162.00"
17/08/2001,775.33,"1,026.67","1,069.79","1,167.00"
16/08/2001,783.33,"1,028.00","1,075.22","1,176.00"
15/08/2001,782.33,"1,032.33","1,074.93","1,179.00"
14/08/2001,759,"1,010.67","1,043.22","1,155.00"
13/08/2001,760.33,"1,009.67","1,041.93","1,161.00"
10/8/01,759,"1,013.33","1,044.76","1,168.00"
9/8/01,769.33,"1,028.33","1,057.33","1,190.00"
8/8/01,753.33,"1,000.33","1,029.21","1,173.00"
7/8/01,755.33,"1,002.00","1,033.04","1,177.00"
6/8/01,744,982.33,"1,015.33","1,154.00"
3/8/01,712.67,942.33,976.68,"1,104.00"
2/8/01,711.33,935.33,973.16,"1,104.00"
1/8/01,710.67,936.33,972.94,"1,106.00"
31/07/2001,723,951.67,987.16,"1,128.00"
30/07/2001,704,926.33,961.26,"1,098.00"
27/07/2001,698,913,950.13,"1,086.00"
26/07/2001,710.33,931.67,968.93,"1,105.00"
25/07/2001,712.33,934.33,971.85,"1,105.00"
24/07/2001,715,934,971.97,"1,111.00"
23/07/2001,717.33,937.67,973.69,"1,123.00"
20/07/2001,724.33,950.33,988.57,"1,134.00"
19/07/2001,720,931.33,972.51,"1,120.00"
18/07/2001,698.67,899,940.99,"1,081.00"
17/07/2001,708.33,902,943.96,"1,105.00"
16/07/2001,709.33,907.33,947.03,"1,108.00"
13/07/2001,714,912,952.6,"1,118.00"
12/7/01,700,895.33,936.49,"1,098.00"
11/7/01,712.33,916,957.29,"1,111.00"
10/7/01,705,905,946.18,"1,106.00"
9/7/01,721,920,963.83,"1,137.00"
6/7/01,737.33,955,994.13,"1,173.00"
5/7/01,728.67,944.67,979.18,"1,169.00"
4/7/01,727.33,946.17,981.43,"1,161.00"
3/7/01,734.67,947.67,986.74,"1,164.00"
2/7/01,740,961.33,"1,000.55","1,183.00"
29/06/2001,743,953.67,996.26,"1,176.00"
28/06/2001,729.67,945.33,982.96,"1,161.00"
27/06/2001,720,933,973.06,"1,130.00"
26/06/2001,710,918.33,957.48,"1,111.00"
25/06/2001,701.33,904,944.23,"1,096.00"
22/06/2001,717.33,920,962.65,"1,124.00"
21/06/2001,701.33,902,943.37,"1,105.00"
20/06/2001,706.67,898.33,938.14,"1,103.00"
19/06/2001,725.67,923,966.35,"1,129.00"
18/06/2001,739.33,941.33,985.28,"1,144.00"
15/06/2001,738.67,940.33,985.18,"1,143.00"
14/06/2001,729.67,937.67,976.52,"1,137.00"
13/06/2001,740.33,939,980.14,"1,150.00"
12/6/01,729.33,917.67,957,"1,127.00"
11/6/01,743.33,938.67,976.4,"1,160.00"
8/6/01,731,939.33,971.17,"1,145.00"
7/6/01,723.67,919,959.34,"1,129.00"
6/6/01,747,952.67,993.07,"1,172.00"
5/6/01,737.67,950.33,992.79,"1,171.00"
4/6/01,730.33,940.67,983.19,"1,159.00"
1/6/01,738.33,943.67,990.64,"1,170.00"
31/05/2001,743,965,"1,006.45","1,187.00"
30/05/2001,743,973.67,"1,013.16","1,182.00"
29/05/2001,777.33,"1,008.67","1,052.51","1,232.00"
25/05/2001,788.33,"1,028.33","1,070.97","1,250.00"
24/05/2001,813,"1,051.67","1,096.38","1,278.00"
23/05/2001,822,"1,072.00","1,118.45","1,299.00"
22/05/2001,809.33,"1,053.00","1,101.45","1,270.00"
21/05/2001,820.67,"1,066.33","1,119.80","1,280.00"
18/05/2001,825.67,"1,072.33","1,124.99","1,283.00"
17/05/2001,821.67,"1,061.00","1,115.36","1,266.00"
16/05/2001,842.33,"1,076.00","1,136.75","1,286.00"
15/05/2001,829,"1,050.67","1,112.27","1,265.00"
14/05/2001,807.33,"1,017.33","1,078.70","1,234.00"
11/5/01,813.67,"1,034.00","1,091.14","1,246.00"
10/5/01,812.33,"1,030.67","1,088.90","1,233.00"
9/5/01,801.33,"1,031.33","1,082.67","1,225.00"
8/5/01,810.33,"1,035.67","1,092.20","1,234.00"
7/5/01,791.5,998,"1,063.22","1,193.00"
4/5/01,772.67,983,"1,044.17","1,167.00"
3/5/01,779,996.67,"1,054.25","1,179.00"
2/5/01,768,971,"1,033.56","1,159.00"
1/5/01,781,994.33,"1,054.43","1,183.00"
30/04/2001,786.33,992.67,"1,056.62","1,191.00"
27/04/2001,801.67,"1,017.33","1,082.00","1,212.00"
26/04/2001,808,"1,034.00","1,095.89","1,215.00"
25/04/2001,799.33,"1,022.33","1,083.65","1,208.00"
24/04/2001,794.33,"1,012.33","1,074.23","1,202.00"
23/04/2001,796,"1,021.67","1,081.09","1,205.00"
20/04/2001,794,"1,015.67","1,078.44","1,197.00"
19/04/2001,776,996,"1,052.76","1,184.00"
18/04/2001,794.33,985.67,"1,056.77","1,211.00"
17/04/2001,788,985.33,"1,054.73","1,196.00"
16/04/2001,800.67,998.67,"1,072.47","1,213.00"
12/4/01,809,"1,016.00","1,088.26","1,217.00"
11/4/01,804.33,996.33,"1,072.94","1,212.00"
10/4/01,800.67,983,"1,065.04","1,197.00"
9/4/01,804,"1,001.67","1,080.90","1,198.00"
6/4/01,828.67,"1,023.00","1,105.90","1,227.00"
5/4/01,822.67,"1,008.33","1,089.49","1,215.00"
4/4/01,823.33,"1,012.00","1,094.64","1,212.00"
3/4/01,843,"1,028.33","1,115.20","1,257.00"
2/4/01,855.67,"1,049.67","1,131.29","1,283.00"
30/03/2001,864.33,"1,092.67","1,158.67","1,311.00"
29/03/2001,837.33,"1,071.67","1,135.01","1,287.00"
28/03/2001,832.33,"1,049.67","1,121.49","1,262.00"
27/03/2001,839.67,"1,044.33","1,121.73","1,249.00"
26/03/2001,844.33,"1,086.33","1,145.89","1,279.00"
23/03/2001,825.33,"1,052.00","1,113.86","1,247.00"
22/03/2001,807.33,"1,027.00","1,085.72","1,228.00"
21/03/2001,755.67,967.33,"1,022.89","1,139.00"
20/03/2001,785.67,"1,007.33","1,063.02","1,177.00"
19/03/2001,798.67,"1,024.00","1,078.75","1,201.00"
16/03/2001,798.67,"1,025.33","1,080.74","1,205.00"
15/03/2001,793.33,"1,020.33","1,080.55","1,191.00"
14/03/2001,813.33,"1,068.33","1,122.35","1,231.00"
13/03/2001,821.67,"1,072.00","1,131.65","1,234.00"
12/3/01,815,"1,078.33","1,135.71","1,223.00"
9/3/01,823.33,"1,088.33","1,147.40","1,231.00"
8/3/01,808.67,"1,061.67","1,122.17","1,204.00"
7/3/01,820.67,"1,078.33","1,137.47","1,227.00"
6/3/01,813.67,"1,074.67","1,132.35","1,218.00"
5/3/01,856.33,"1,148.00","1,200.79","1,293.00"
2/3/01,851.67,"1,138.67","1,194.86","1,277.00"
1/3/01,866.33,"1,150.67","1,203.86","1,294.00"
28/02/2001,878.33,"1,168.33","1,216.59","1,322.00"
27/02/2001,859.67,"1,135.67","1,185.57","1,290.00"
26/02/2001,857.67,"1,129.33","1,182.70","1,300.00"
23/02/2001,881,"1,172.67","1,222.68","1,347.00"
22/02/2001,884.33,"1,176.33","1,225.42","1,350.00"
21/02/2001,887,"1,180.67","1,227.64","1,346.00"
20/02/2001,881.67,"1,165.33","1,218.24","1,340.00"
19/02/2001,877,"1,151.67","1,208.00","1,312.00"
16/02/2001,850,"1,138.00","1,184.15","1,293.00"
15/02/2001,816.33,"1,081.33","1,131.51","1,252.00"
14/02/2001,829,"1,084.33","1,145.82","1,247.00"
13/02/2001,824.67,"1,080.00","1,137.59","1,235.00"
12/2/01,803.33,"1,054.67","1,109.21","1,193.00"
9/2/01,790.67,"1,036.67","1,090.40","1,180.00"
8/2/01,793.83,"1,031.00","1,088.59","1,185.00"
7/2/01,798.17,"1,056.00","1,111.20","1,191.00"
6/2/01,813,"1,077.00","1,130.71","1,213.00"
5/2/01,793.83,"1,060.67","1,114.85","1,186.00"
2/2/01,794,"1,043.67","1,104.39","1,184.00"
1/2/01,785.67,"1,048.00","1,103.49","1,174.00"
31/01/2001,783.33,"1,027.33","1,085.64","1,167.00"
30/01/2001,799.83,"1,052.67","1,110.19","1,200.00"
29/01/2001,808,"1,054.33","1,115.27","1,214.00"
26/01/2001,785.67,"1,049.33","1,097.04","1,190.00"
25/01/2001,770,"1,013.33","1,068.48","1,161.00"
24/01/2001,747.83,989,"1,040.55","1,127.00"
23/01/2001,741,977,"1,032.56","1,100.00"
22/01/2001,741,991.33,"1,037.73","1,110.00"
19/01/2001,717.83,944,998.57,"1,068.00"
18/01/2001,747,999.67,"1,050.19","1,111.00"
17/01/2001,704,936.67,986.25,"1,060.00"
16/01/2001,678.33,901,948.02,"1,007.00"
15/01/2001,668.83,882.67,936.02,994
12/1/01,650.33,864.33,912.31,961
11/1/01,629.83,852.67,897.09,944
10/1/01,612.33,817.33,864.81,919
9/1/01,615.83,818.67,867.48,922
8/1/01,615.67,824,872.57,918
5/1/01,605.67,808.33,857.92,901
4/1/01,582.5,778,823.56,871
3/1/01,579.5,782.33,827.6,875
2/1/01,588.33,787.67,834.94,881
29/12/2000,583.5,777,825.76,879
28/12/2000,586.67,783.33,829.69,896
27/12/2000,588.17,788,832.93,895
26/12/2000,588.33,779.67,825.92,889
22/12/2000,588.5,782,827.23,895
21/12/2000,590.83,778.67,825.03,903
20/12/2000,575,754.33,802.15,884
19/12/2000,567.67,740,785.73,882
18/12/2000,568.33,743,788.81,880
15/12/2000,570.33,749.67,796.68,887
14/12/2000,570.17,753.33,796.15,898
13/12/2000,568.67,741,784.36,895
12/12/00,565.33,735.67,778.43,888
11/12/00,567.33,747.67,788.16,898
8/12/00,581.5,754.67,799.17,900
7/12/00,582.17,748,794.91,893
6/12/00,579.83,747,791.44,894
5/12/00,583.33,758,800.01,904
4/12/00,582,761.67,804.91,905
1/12/00,580,753.67,794.35,910
30/11/2000,589.67,760,800.39,919
29/11/2000,578.17,747,785.95,914
28/11/2000,574.5,742.67,780.03,912
27/11/2000,574,737.67,776.23,914
24/11/2000,573.67,741.83,774.1,922
23/11/2000,579.67,741.83,778.06,924
22/11/2000,581.83,746,784.49,931
21/11/2000,584.33,751.33,790.75,935
20/11/2000,586.67,758,797.92,940
17/11/2000,590.5,761,802.25,941
16/11/2000,590.67,758.33,801.08,938
15/11/2000,592.5,763,805.66,938
14/11/2000,577.33,734,780.51,910
13/11/2000,578.5,741,787.99,916
10/11/00,594.5,761.33,806.92,934
9/11/00,601.83,767.33,813.47,947
8/11/00,600.5,771.33,814.57,952
7/11/00,602.67,776,820.82,953
6/11/00,601.67,777.33,821.6,954
3/11/00,602.5,785.33,830.99,962
2/11/00,608.67,790.67,836.33,972
1/11/00,602.5,784.33,829.04,966
31/10/2000,605.67,786.33,833.8,983
30/10/2000,601.67,787,831.72,984
27/10/2000,610.67,793,840.38,997
26/10/2000,631.67,816.33,862,"1,040.00"
25/10/2000,627.33,811.67,856.68,"1,033.00"
24/10/2000,636.5,831,877.98,"1,049.00"
23/10/2000,625,817.33,864.59,"1,034.00"
20/10/2000,630.67,822.33,868.32,"1,036.00"
19/10/2000,644.33,843,886.93,"1,056.00"
18/10/2000,644.67,843.33,888.79,"1,048.00"
17/10/2000,646.83,844.33,889.52,"1,046.00"
16/10/2000,643.33,838.67,885.61,"1,043.00"
13/10/2000,642.33,848,893.72,"1,039.00"
12/10/00,640.33,847.33,895.7,"1,038.00"
11/10/00,649.83,851.33,902.17,"1,032.00"
10/10/00,657.67,861,908.72,"1,047.00"
9/10/00,647.5,847,893.65,"1,028.00"
6/10/00,650.33,852.67,897.19,"1,031.00"
5/10/00,656,862.67,909.23,"1,045.00"
4/10/00,638.17,838,884.72,"1,013.00"
3/10/00,630.83,829,875.31,999
2/10/00,625.17,823,871.95,989
29/09/2000,630,832,883,"1,000.00"
28/09/2000,622,817,865.5,980
27/09/2000,626.5,815,866.94,984
26/09/2000,631.33,821,872.87,992
25/09/2000,634.67,827.33,876.15,"1,004.00"
22/09/2000,641.33,834,885.16,"1,004.00"
21/09/2000,647.67,826,875.9,"1,027.00"
20/09/2000,657,832,880.22,"1,038.00"
19/09/2000,662.67,837.33,886.14,"1,038.00"
18/09/2000,667.83,843.33,890.8,"1,043.00"
15/09/2000,663.33,835.67,885.09,"1,026.00"
14/09/2000,669,849.67,896.16,"1,041.00"
13/09/2000,665,852.67,897.1,"1,037.00"
12/9/00,665.67,840.33,889.11,"1,033.00"
11/9/00,657.67,839.33,885.97,"1,028.00"
8/9/00,650.67,831.67,879.08,"1,015.00"
7/9/00,637.67,832.33,875.59,"1,005.00"
6/9/00,645.33,842.67,890.04,"1,014.00"
5/9/00,642.67,843.67,889.73,"1,004.00"
4/9/00,644.17,839.67,890.98,990
1/9/00,636.67,835.67,884.05,982
31/08/2000,638.17,831.67,880.13,990
30/08/2000,629,817.33,867.88,972
29/08/2000,620.67,811.67,860.53,960
28/08/2000,620.83,819,867.67,965
25/08/2000,621,816,867.25,958
24/08/2000,625.5,825.67,877.45,972
23/08/2000,617.5,817.33,867.27,970
22/08/2000,632,834.33,887.55,988
21/08/2000,632.83,837,891.81,987
18/08/2000,628.33,830.33,885.3,974
17/08/2000,627.5,831.67,887.7,970
16/08/2000,627.17,835.67,889.92,976
15/08/2000,630.33,845,898.64,984
14/08/2000,608.83,812.33,865.88,958
11/8/00,607.83,811,864.03,955
10/8/00,610.17,809,863.36,950
9/8/00,600.5,799.33,851.56,948
8/8/00,609.33,811.67,865.38,962
7/8/00,602.67,805.33,858.27,945
4/8/00,615.5,825.33,877.38,965
3/8/00,625,829.67,883.51,977
2/8/00,648,861.33,916.03,"1,002.00"
1/8/00,646,861.67,916.67,990
31/07/2000,648.33,865.33,920.15,993
28/07/2000,655.83,879.67,934.87,"1,008.00"
27/07/2000,649.5,879,932.23,993
26/07/2000,654,881,938.16,996
25/07/2000,651.67,877.67,935.37,994
24/07/2000,653.67,881,936.85,"1,004.00"
21/07/2000,678.17,917.67,974.73,"1,045.00"
20/07/2000,680,910,969.08,"1,048.00"
19/07/2000,662.33,883.67,938.6,"1,016.00"
18/07/2000,660.33,880.33,935.78,"1,004.00"
17/07/2000,656.67,874,929.04,994
14/07/2000,654.33,875.33,929.76,992
13/07/2000,657.5,880.67,935.84,"1,001.00"
12/7/00,655.33,878.67,936.13,992
11/7/00,660.5,894.67,948.97,998
10/7/00,651.67,876.67,933.5,980
7/7/00,657.33,882,940.69,991
6/7/00,644.17,869,923.44,966
5/7/00,649,876.33,930.76,973
4/7/00,650,868.33,928.49,977
3/7/00,636.5,868.33,917.97,964
30/06/2000,639,860.33,915.82,955
29/06/2000,650,871.33,931.36,977
28/06/2000,653.67,877,935.01,988
27/06/2000,652.17,871.67,926.56,983
26/06/2000,644.5,859.33,914.23,976
23/06/2000,666,898.33,951.38,"1,015.00"
22/06/2000,688.33,931.33,988.47,"1,052.00"
21/06/2000,681.67,911.33,968.19,"1,023.00"
20/06/2000,669,891,951.92,997
19/06/2000,677.5,910.33,969.9,"1,010.00"
16/06/2000,686.83,923.67,984.38,"1,024.00"
15/06/2000,683.33,921.33,978.02,"1,026.00"
14/06/2000,656.17,880.33,934.88,975
13/06/2000,653.83,884,938.46,977
12/6/00,649.33,875.33,931.97,977
9/6/00,654.33,885,937.24,986
8/6/00,653,878.67,933.79,979
7/6/00,629.5,847.67,905.59,946
6/6/00,641.5,862.67,921.17,961
5/6/00,645.33,867,923.49,977
2/6/00,657.5,879.33,937.2,993
1/6/00,663.83,875.67,935.53,"1,005.00"
31/05/2000,658.67,869.67,929.31,"1,002.00"
30/05/2000,649.67,860,917.85,984
26/05/2000,662.17,863,924.75,999
25/05/2000,669.67,878.67,934.38,"1,030.00"
24/05/2000,669.17,880.67,935.3,"1,031.00"
23/05/2000,661.67,863.67,922.15,"1,014.00"
22/05/2000,667.33,882,941.52,"1,042.00"
19/05/2000,672,883,942.64,"1,056.00"
18/05/2000,649.67,853,909.84,"1,018.00"
17/05/2000,641.83,847.33,903.81,"1,014.00"
16/05/2000,648.17,863.33,918.96,"1,015.00"
15/05/2000,624.17,834.33,889.96,972
12/5/00,634.5,849.67,908.07,"1,001.00"
11/5/00,637.83,848.67,904.14,"1,000.00"
10/5/00,618,826,883.89,970
9/5/00,612.67,821.67,881.39,977
8/5/00,608.5,812.33,873.02,977
5/5/00,621.67,835.67,894.5,"1,002.00"
4/5/00,618.83,838.33,898.24,"1,007.00"
3/5/00,611.67,835.33,896.75,"1,005.00"
2/5/00,612.67,837,898.07,989
1/5/00,609.5,823.67,886.47,976
28/04/2000,606.33,825.33,887.05,974
27/04/2000,598,824.33,884.38,970
26/04/2000,612.33,841.67,905.6,980
25/04/2000,616,888.67,930.83,"1,004.00"
24/04/2000,622.75,850.33,917.89,976
20/04/2000,629.5,869,932.31,992
19/04/2000,637.67,888.67,948.3,"1,008.00"
18/04/2000,649.33,909.67,967.17,"1,019.00"
17/04/2000,626.33,879,936.71,981
14/04/2000,604.67,838,899.09,940
13/04/2000,608.83,849.33,908.89,951
12/4/00,605.67,837.33,899.55,939
11/4/00,609.17,841,904.59,939
10/4/00,605.67,835.33,897.6,935
7/4/00,611.17,845.33,906.73,945
6/4/00,614.67,853.67,913.39,952
5/4/00,606,846.33,905.78,938
4/4/00,598,831.33,892.81,935
3/4/00,583,823.33,877.25,918
31/03/2000,596.67,827.33,889.9,930
30/03/2000,585.83,834.67,884.49,925
29/03/2000,606.67,834.67,899.12,943
28/03/2000,601.67,835.67,895.75,926
27/03/2000,594.17,838.33,892.23,919
24/03/2000,612,866,920.24,947
23/03/2000,638.83,905.33,958.78,988
22/03/2000,639.67,889.67,947.12,985
21/03/2000,627.67,875.67,932.39,960
20/03/2000,647,909,961.78,992
17/03/2000,664.33,936,990.03,"1,023.00"
16/03/2000,675,956.33,"1,010.56","1,039.00"
15/03/2000,663.67,916,980.46,"1,012.00"
14/03/2000,649.83,902,962,999
13/03/2000,633.83,879.67,940.29,972
10/3/00,630.33,875.33,935.49,969
9/3/00,641.67,890.67,953.05,984
8/3/00,635,876.33,940.58,983
7/3/00,640,877.67,943.7,985
6/3/00,627.67,856.67,922.26,960
3/3/00,626.33,859.33,925.05,962
2/3/00,617.33,838,907.05,939
1/3/00,581.83,806,863.91,892
29/02/2000,578,790.67,851.85,885
28/02/2000,562.67,785,840.09,869
25/02/2000,564,791.67,845.33,863
24/02/2000,585.67,833.33,885.71,889
23/02/2000,581.33,826.33,879.85,876
22/02/2000,579.33,826.33,880.53,874
21/02/2000,582.33,829.83,880.91,893
18/02/2000,588,833.33,886.38,900
17/02/2000,586.17,834.33,887.61,900
16/02/2000,577.5,817,871.18,885
15/02/2000,579.33,819.33,872.05,886
14/02/2000,553.5,778.33,829.35,846
11/2/00,561.83,793.33,845.39,858
10/2/00,564.17,806,856.17,869
9/2/00,563.33,804.33,855.61,864
8/2/00,559.5,803,852.16,880
7/2/00,562.5,802.67,848.58,868
4/2/00,561.67,793.33,842.7,860
3/2/00,559,799.67,848.18,862
2/2/00,556.17,796.67,845.24,870
1/2/00,546.33,790.67,836.76,860
31/01/2000,578,834,885.99,906
28/01/2000,594.33,861.67,912.27,931
27/01/2000,590.83,866,916.52,928
26/01/2000,596.5,873.67,925.81,925
25/01/2000,590.83,870.33,921.85,915
24/01/2000,591.17,879,927.57,926
21/01/2000,593.5,876.67,927.38,921
20/01/2000,589.17,873.67,923.18,914
19/01/2000,589.5,866.67,916.97,908
18/01/2000,584.83,863,910.35,900
17/01/2000,588.67,873.5,916.94,910
14/01/2000,597,884,930.51,919
13/01/2000,603,899.67,946.81,922
12/1/00,591.67,874,924.22,900
11/1/00,587.67,870.67,919.38,893
10/1/00,589,872,918.02,894
7/1/00,587.83,869,915.8,890
6/1/00,579.17,858.33,906.05,875
5/1/00,584.67,859.33,908.82,879
4/1/00,585.67,864.33,911.15,885
3/1/00,590.5,852,906.4,893
30/12/1999,595.33,870,914.76,913
29/12/1999,592.67,864.33,911.03,906
28/12/1999,601.67,864,918.1,912
27/12/1999,601.67,884.33,928.81,918
24/12/1999,610.67,872.17,929.61,917
23/12/1999,592.33,860,908.49,894
22/12/1999,582.33,848.67,892.31,885
21/12/1999,581.83,848.33,892.98,885
20/12/1999,583,846,891.02,883
17/12/1999,591.67,863.67,907.09,915
16/12/1999,595.17,880,919.9,904
15/12/1999,593.67,869.33,911.47,908
14/12/1999,589.67,865.67,907.83,902
13/12/1999,588.67,870,913.06,902
10/12/99,607.67,899,942.36,928
9/12/99,620.67,907.33,957.52,941
